_id,zone_id,humidity,temperature,soil_moisture,soil_moisture_10cm,soil_moisture_30cm,soil_moisture_60cm,light,wind_speed,rainfall,rainfall_intensity,created_at
6963d85910e6e283c1224b74,zone-1,54.8,28.7,73.8,73.8,99.2,99.6,30.0,6.9,False,none,2026-01-11T17:05:29.410000
6963d85e10e6e283c1224b75,zone-1,55.0,24.9,72.9,72.9,98.8,99.3,42.0,3.6,False,none,2026-01-11T17:05:34.469000
6963d86310e6e283c1224b76,zone-1,42.5,23.8,72.0,72.0,98.4,99.1,32.0,3.6,False,none,2026-01-11T17:05:39.525000
6963d86810e6e283c1224b77,zone-1,38.3,23.4,70.9,70.9,97.8,98.8,46.0,10.9,False,none,2026-01-11T17:05:44.562000
6963d86d10e6e283c1224b78,zone-1,48.7,22.8,70.2,70.2,97.5,98.6,15.0,2.4,False,none,2026-01-11T17:05:49.619000
6963d87210e6e283c1224b79,zone-1,48.5,18.7,69.3,69.3,97.1,98.3,20.0,12.7,False,none,2026-01-11T17:05:54.656000
6963d87710e6e283c1224b7a,zone-1,41.9,18.4,68.7,68.7,96.8,98.2,49.0,7.1,False,none,2026-01-11T17:05:59.682000
6963d87c10e6e283c1224b7b,zone-1,61.6,21.8,71.9,71.9,98.9,98.5,33.0,9.8,True,moderate,2026-01-11T17:06:04.749000
6963d88110e6e283c1224b7c,zone-1,61.2,22.4,74.3,74.3,100.0,99.5,45.0,9.5,True,heavy,2026-01-11T17:06:09.784000
6963d88610e6e283c1224b7d,zone-1,63.2,23.9,76.9,76.9,100.0,99.9,14.0,4.2,True,moderate,2026-01-11T17:06:14.814000
6963d88b10e6e283c1224b7e,zone-1,64.2,22.4,81.9,81.9,100.0,100.0,450.0,8.4,True,light,2026-01-11T17:06:19.872000
6963d89010e6e283c1224b7f,zone-1,64.8,27.2,83.8,83.8,100.0,100.0,21234.0,2.6,True,light,2026-01-11T17:06:24.903000
6963d89510e6e283c1224b80,zone-1,70.3,29.2,86.2,86.2,100.0,99.3,47927.0,6.3,True,heavy,2026-01-11T17:06:29.966000
6963d89b10e6e283c1224b81,zone-1,65.3,30.8,86.2,86.2,100.0,98.0,61723.0,2.9,True,light,2026-01-11T17:06:35.005000
6963d8a010e6e283c1224b82,zone-1,69.2,33.5,82.1,82.1,99.0,96.8,73378.0,2.6,True,heavy,2026-01-11T17:06:40.043000
6963d8a510e6e283c1224b83,zone-1,63.3,33.2,80.9,80.9,98.0,94.7,83904.0,7.4,True,heavy,2026-01-11T17:06:45.109000
6963d8aa10e6e283c1224b84,zone-1,73.4,35.8,79.9,79.9,95.8,92.6,88395.0,9.0,True,heavy,2026-01-11T17:06:50.144000
6963d8af10e6e283c1224b85,zone-1,39.0,35.9,73.0,73.0,93.1,90.2,62429.0,12.7,False,none,2026-01-11T17:06:55.183000
6963d8b410e6e283c1224b86,zone-1,38.2,34.1,65.2,65.2,89.5,87.6,75138.0,11.7,False,none,2026-01-11T17:07:00.244000
6963d8b910e6e283c1224b87,zone-1,39.3,37.3,59.0,59.0,86.9,85.8,48267.0,3.5,False,none,2026-01-11T17:07:05.300000
6963d8be10e6e283c1224b88,zone-1,49.2,34.5,54.8,54.8,84.4,84.5,39846.0,7.2,False,none,2026-01-11T17:07:10.337000
6963d8c310e6e283c1224b89,zone-1,37.4,34.4,51.8,51.8,82.4,83.7,20103.0,8.9,False,none,2026-01-11T17:07:15.370000
6963d8c810e6e283c1224b8a,zone-1,40.1,30.5,50.4,50.4,81.7,83.2,450.0,4.1,False,none,2026-01-11T17:07:20.403000
6963d8cd10e6e283c1224b8b,zone-1,63.4,30.0,55.0,55.0,82.5,83.8,30.0,8.1,True,heavy,2026-01-11T17:07:25.456000
6963d8d210e6e283c1224b8c,zone-1,66.5,29.3,58.3,58.3,84.4,84.3,16.0,5.0,True,heavy,2026-01-11T17:07:30.508000
6963d8d710e6e283c1224b8d,zone-1,62.6,24.8,62.9,62.9,85.7,84.8,16.0,4.8,True,light,2026-01-11T17:07:35.548000
6963d8dc10e6e283c1224b8e,zone-1,61.0,23.2,65.9,65.9,87.1,85.8,49.0,8.9,True,light,2026-01-11T17:07:40.582000
6963d8e110e6e283c1224b8f,zone-1,71.0,23.3,71.3,71.3,88.9,86.6,12.0,9.3,True,heavy,2026-01-11T17:07:45.636000
6963d8e610e6e283c1224b90,zone-1,70.4,19.4,74.5,74.5,91.1,87.7,5.0,7.2,True,heavy,2026-01-11T17:07:50.672000
6963d8eb10e6e283c1224b91,zone-1,61.4,21.1,78.5,78.5,92.3,88.4,5.0,12.5,True,light,2026-01-11T17:07:55.697000
6963d8f010e6e283c1224b92,zone-1,50.1,20.1,77.8,77.8,91.9,88.2,16.0,6.4,False,none,2026-01-11T17:08:00.731000
6963d8f510e6e283c1224b93,zone-1,48.9,19.3,77.3,77.3,91.7,88.1,10.0,2.9,False,none,2026-01-11T17:08:05.773000
6963d8fa10e6e283c1224b94,zone-1,54.7,22.3,76.2,76.2,91.2,87.8,24.0,12.4,False,none,2026-01-11T17:08:10.800000
6963d8ff10e6e283c1224b95,zone-1,46.7,22.1,75.2,75.2,90.7,87.5,9.0,11.5,False,none,2026-01-11T17:08:15.848000
6963d90410e6e283c1224b96,zone-1,50.7,25.3,74.4,74.4,90.2,87.3,450.0,2.7,False,none,2026-01-11T17:08:20.891000
6963d90910e6e283c1224b97,zone-1,51.1,27.0,71.1,71.1,88.7,86.4,24844.0,7.3,False,none,2026-01-11T17:08:25.932000
6963d90e10e6e283c1224b98,zone-1,49.3,26.1,68.0,68.0,87.0,85.4,32943.0,10.2,False,none,2026-01-11T17:08:30.966000
6963d91410e6e283c1224b99,zone-1,41.3,31.1,62.1,62.1,83.2,83.1,67783.0,4.5,False,none,2026-01-11T17:08:36.015000
6963d91910e6e283c1224b9a,zone-1,45.0,32.8,56.7,56.7,80.5,80.8,64923.0,10.9,False,none,2026-01-11T17:08:41.029000
6963d91e10e6e283c1224b9b,zone-1,49.4,35.5,50.7,50.7,77.0,78.5,73736.0,11.3,False,none,2026-01-11T17:08:46.061000
6963d92310e6e283c1224b9c,zone-1,44.4,33.9,42.4,42.4,72.8,75.7,90694.0,11.6,False,none,2026-01-11T17:08:51.118000
6963d92810e6e283c1224b9d,zone-1,43.7,37.0,34.4,34.4,69.1,73.6,83799.0,8.6,False,none,2026-01-11T17:08:56.160000
6963d92d10e6e283c1224b9e,zone-1,42.6,36.5,35.9,35.9,70.6,76.3,76843.0,4.1,False,none,2026-01-11T17:09:01.194000
6963d93210e6e283c1224b9f,zone-1,50.1,37.3,40.8,40.8,74.6,79.2,48322.0,11.3,False,none,2026-01-11T17:09:06.207000
6963d93710e6e283c1224ba0,zone-1,48.4,34.6,45.1,45.1,79.9,83.1,41095.0,2.5,False,none,2026-01-11T17:09:11.223000
6963d93c10e6e283c1224ba1,zone-1,49.8,33.4,52.0,52.0,84.1,87.2,22338.0,7.0,False,none,2026-01-11T17:09:16.263000
6963d94110e6e283c1224ba2,zone-1,38.7,34.0,61.8,61.8,89.3,91.1,450.0,4.3,False,none,2026-01-11T17:09:21.311000
6963d94610e6e283c1224ba3,zone-1,54.0,29.2,69.6,69.6,95.0,95.2,18.0,3.4,False,none,2026-01-11T17:09:26.322000
6963d94b10e6e283c1224ba4,zone-1,46.2,26.1,79.6,79.6,100.0,99.8,27.0,12.4,False,none,2026-01-11T17:09:31.351000
6963d95010e6e283c1224ba5,zone-1,54.9,24.6,78.3,78.3,99.5,99.4,49.0,11.1,False,none,2026-01-11T17:09:36.418000
6963d95510e6e283c1224ba6,zone-1,41.4,24.1,77.5,77.5,99.1,99.2,17.0,3.3,False,none,2026-01-11T17:09:41.452000
6963d95a10e6e283c1224ba7,zone-1,37.7,23.1,76.9,76.9,98.7,99.0,21.0,2.7,False,none,2026-01-11T17:09:46.482000
6963d95f10e6e283c1224ba8,zone-1,44.3,20.3,76.3,76.3,98.4,98.8,3.0,5.7,False,none,2026-01-11T17:09:51.496000
6963d96410e6e283c1224ba9,zone-1,43.6,19.0,75.9,75.9,98.1,98.6,19.0,4.1,False,none,2026-01-11T17:09:56.509000
6963d96910e6e283c1224baa,zone-1,54.1,18.7,75.5,75.5,98.0,98.5,46.0,4.6,False,none,2026-01-11T17:10:01.572000
6963d96e10e6e283c1224bab,zone-1,45.5,18.3,75.1,75.1,97.7,98.4,2.0,5.5,False,none,2026-01-11T17:10:06.609000
6963d97310e6e283c1224bac,zone-1,51.9,19.1,74.6,74.6,97.5,98.2,36.0,5.7,False,none,2026-01-11T17:10:11.640000
6963d97810e6e283c1224bad,zone-1,37.2,21.3,74.0,74.0,97.1,98.1,8.0,4.7,False,none,2026-01-11T17:10:16.678000
6963d97d10e6e283c1224bae,zone-1,46.5,23.0,72.9,72.9,96.5,97.8,450.0,12.3,False,none,2026-01-11T17:10:21.731000
6963d98210e6e283c1224baf,zone-1,37.5,26.9,69.8,69.8,95.2,96.9,19628.0,12.9,False,none,2026-01-11T17:10:26.764000
6963d98710e6e283c1224bb0,zone-1,53.9,28.9,66.4,66.4,92.8,95.5,40499.0,3.2,False,none,2026-01-11T17:10:31.815000
6963d98c10e6e283c1224bb1,zone-1,53.7,29.7,61.5,61.5,89.8,93.7,56729.0,6.2,False,none,2026-01-11T17:10:36.877000
6963d99110e6e283c1224bb2,zone-1,44.6,33.7,55.7,55.7,87.1,91.7,61606.0,9.7,False,none,2026-01-11T17:10:41.941000
6963d99610e6e283c1224bb3,zone-1,36.8,32.9,50.1,50.1,83.5,89.8,71338.0,2.2,False,none,2026-01-11T17:10:46.974000
6963d99b10e6e283c1224bb4,zone-1,54.7,33.4,41.6,41.6,79.9,87.4,74124.0,10.6,False,none,2026-01-11T17:10:51.990000
6963d9a110e6e283c1224bb5,zone-1,67.5,35.8,39.3,39.3,78.8,86.5,71485.0,12.7,True,light,2026-01-11T17:10:57.054000
6963d9a610e6e283c1224bb6,zone-1,63.7,34.9,47.3,47.3,83.7,90.7,60154.0,10.4,True,heavy,2026-01-11T17:11:02.116000
6963d9ab10e6e283c1224bb7,zone-1,65.0,36.2,54.9,54.9,92.0,94.0,50575.0,4.7,True,light,2026-01-11T17:11:07.148000
6963d9b010e6e283c1224bb8,zone-1,43.9,35.2,58.7,58.7,97.6,97.9,36730.0,9.0,False,none,2026-01-11T17:11:12.190000
6963d9b510e6e283c1224bb9,zone-1,53.9,32.3,65.2,65.2,100.0,100.0,24405.0,8.0,False,none,2026-01-11T17:11:17.205000
6963d9ba10e6e283c1224bba,zone-1,35.3,32.2,74.4,74.4,100.0,100.0,450.0,7.4,False,none,2026-01-11T17:11:22.240000
6963d9bf10e6e283c1224bbb,zone-1,50.4,30.3,72.9,72.9,99.4,99.6,20.0,5.0,False,none,2026-01-11T17:11:27.268000
6963d9c410e6e283c1224bbc,zone-1,71.5,27.0,78.6,78.6,100.0,100.0,9.0,9.8,True,heavy,2026-01-11T17:11:32.282000
6963d9c910e6e283c1224bbd,zone-1,74.2,25.3,81.4,81.4,100.0,100.0,24.0,3.8,True,light,2026-01-11T17:11:37.311000
6963d9ce10e6e283c1224bbe,zone-1,63.7,22.6,84.2,84.2,100.0,100.0,17.0,5.9,True,light,2026-01-11T17:11:42.369000
6963d9d310e6e283c1224bbf,zone-1,43.7,24.1,83.5,83.5,99.7,99.7,14.0,3.3,False,none,2026-01-11T17:11:47.406000
6963d9d810e6e283c1224bc0,zone-1,39.2,20.7,82.7,82.7,99.2,99.5,22.0,10.4,False,none,2026-01-11T17:11:52.421000
6963d9dd10e6e283c1224bc1,zone-1,51.4,20.4,81.8,81.8,98.8,99.3,35.0,10.0,False,none,2026-01-11T17:11:57.482000
6963d9e210e6e283c1224bc2,zone-1,46.2,20.7,80.9,80.9,98.4,99.0,41.0,12.4,False,none,2026-01-11T17:12:02.500000
6963d9e710e6e283c1224bc3,zone-1,44.6,20.2,80.2,80.2,98.0,98.8,2.0,9.5,False,none,2026-01-11T17:12:07.538000
6963d9ec10e6e283c1224bc4,zone-1,45.9,20.2,79.3,79.3,97.7,98.5,39.0,10.4,False,none,2026-01-11T17:12:12.596000
6963d9f110e6e283c1224bc5,zone-1,42.3,21.3,78.8,78.8,97.4,98.4,30.0,2.2,False,none,2026-01-11T17:12:17.654000
6963d9f610e6e283c1224bc6,zone-1,39.7,24.4,77.6,77.6,96.7,98.1,450.0,11.9,False,none,2026-01-11T17:12:22.696000
6963d9fb10e6e283c1224bc7,zone-1,43.5,24.3,75.4,75.4,95.3,97.3,22991.0,2.1,False,none,2026-01-11T17:12:27.738000
6963da0010e6e283c1224bc8,zone-1,47.0,27.0,72.2,72.2,93.7,96.1,34890.0,6.1,False,none,2026-01-11T17:12:32.805000
6963da0510e6e283c1224bc9,zone-1,39.3,28.5,65.9,65.9,90.8,94.6,60095.0,12.1,False,none,2026-01-11T17:12:37.871000
6963da0a10e6e283c1224bca,zone-1,43.7,30.5,59.8,59.8,87.4,92.1,82761.0,2.7,False,none,2026-01-11T17:12:42.916000
